blockNumber,timestamp,transactionHash,from,to,value,address,tokenName,decimals,,tokenPrice
19149271,1706980775,0xbb9c8d26505dd51b45a07f595f5814e6cb0bf8458d24f89a154e7a944425d6c5,0xd0b6e63955b807b23bafd7d47763d6cd1bfdeb9e,0x3a23f943181408eac424116af7b7790c94cb97a5,174896976765333112463569,0xd7C1EB0fe4A30d3B2a846C04aa6300888f087A5F,POINTS,18,,0.0032236
19149271,1706980775,0xbb9c8d26505dd51b45a07f595f5814e6cb0bf8458d24f89a154e7a944425d6c5,0x00000000009726632680fb29d3f7a9734e3010e2,0x3a23f943181408eac424116af7b7790c94cb97a5,241867710036954423,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,18,,2300.38
19149319,1706981363,0x55a3377be569a71ea3b577ed34bba8604835c9d3a437d65b0be69e22ae5af0d7,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x3a23f943181408eac424116af7b7790c94cb97a5,657493240,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.999989
19149350,1706981735,0xf22942db7358b9f369a195571da1d69c368876b772c633d7570ad6c69a47df57,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x3a23f943181408eac424116af7b7790c94cb97a5,921805171,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1
19149361,1706981867,0x05f923aaf0a543d612f27200f2af03022d0f990f0f1294f8bdff9e434b9fef4c,0x50fe1432a9127b25d81ba12d739b744f84111134,0x3a23f943181408eac424116af7b7790c94cb97a5,141470016666344252113,0x808507121B80c02388fAd14726482e061B8da827,Pendle,18,,2.96
19149525,1706983907,0x099398b52ca1732caad82f5a3f1196540466704cd84214539e5400026ca3e16b,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,9912500000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,18,,2300.62
19149571,1706984471,0xac2dd8245706521700752a3458092ff63ce73db7674448ed18b8abf73d8ab22a,0xe12156ad987294468f185c01c13ba917ebd9eca1,0x3a23f943181408eac424116af7b7790c94cb97a5,53765250,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.999198
19149583,1706984615,0x70d209f9399d72248bfe5cf394bd92a620d6a7488b7a0ac026ffb03e0745d696,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,567381619,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.9997022475937948
19149584,1706984627,0xd682fd651c165ba28b3d5cb7e810fd0e4e0af812cca015718ad023357287126b,0x3f9d06d42cb2b04ada2d9a8cdfbf63c5206d7deb,0x3a23f943181408eac424116af7b7790c94cb97a5,31234154,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.99954
19149610,1706984939,0x6b9c1347073a4651e08e73c8bb531a0b13542327ac039041ee5ad6bec3168a8d,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x3a23f943181408eac424116af7b7790c94cb97a5,376939404,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.999723
19149629,1706985167,0x5ea3cb5863646ac0b58748c12ef395895b98b4ed0e2347cb7614006103aff4bf,0xfeebbb97c4763be9b1647edb32de60c9d670ebd0,0x3a23f943181408eac424116af7b7790c94cb97a5,8429574340,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.998276
19149635,1706985239,0x19de26b1aea2207ea2d552c4205fc1468f5c27ff6f14c9e4a155db7657ae5d42,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x3a23f943181408eac424116af7b7790c94cb97a5,140647522,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.998276
19149636,1706985251,0x89493fb35d23c9220925574023ff92e6340f056eabf8c05ea65981e2abdfc22d,0x290a6a7460b308ee3f19023d2d00de604bcf5b42,0x3a23f943181408eac424116af7b7790c94cb97a5,2911707044162902382179,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,18,,0.788116
19149647,1706985383,0x38bdd1b201bba34269da467eb8f1d7f80668a5f4ba3a5a36492d761e16e64ecb,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0x3a23f943181408eac424116af7b7790c94cb97a5,56957308,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.9982251575578824
19149647,1706985383,0xb17d49d6336b2733e329b6c93191e9783c6a8cb33e95c3d9eb39e54f93bee604,0x2d1d449cf8c5b83bfd03db931a1264caec1e2a69,0x3a23f943181408eac424116af7b7790c94cb97a5,159900000000,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.998509
19149678,1706985755,0xfda95a0b81f52a1d81c9a42cc39caeaad73ca30b62c913e40adb8eda752e8de7,0x48acaf117925425c572603eeefee48f6b2181dfd,0x3a23f943181408eac424116af7b7790c94cb97a5,700000000,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.998327
19149679,1706985767,0xcf37d5eb2f844e3377f3b4a5fddbf2c841098fab356d2bc3542077b210ee3d43,0x48acaf117925425c572603eeefee48f6b2181dfd,0x3a23f943181408eac424116af7b7790c94cb97a5,700000000,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.998327
19149686,1706985851,0x8cf137499c00672027d428f4a373d42302ce7cc31efd7ce442d28250b712c388,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0x3a23f943181408eac424116af7b7790c94cb97a5,299080132,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.998327
19149691,1706985911,0x98c8db7587bbfb7005b386492f3ce5d2783422f39d995eab0dcd7830600ec7e0,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,49562500,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.998482
19149691,1706985911,0x98c8db7587bbfb7005b386492f3ce5d2783422f39d995eab0dcd7830600ec7e0,0x88c095c8ba2c7a1353cf3d21e692c5d4d0f90793,0x3a23f943181408eac424116af7b7790c94cb97a5,62182812270333854974,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,18,,0.7871477299589846
19149705,1706986079,0x2401751480070d07dea8a4f1f69370923dd1034691981e446db8a442391eebbc,0x0ed94ddc597721a976d86a5d2be11d0d445dffb9,0x3a23f943181408eac424116af7b7790c94cb97a5,147773761,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1
19149719,1706986247,0x32b95c8789dfa9d6f88876d6555b2b381af9debdc282c4f496a9d11452ccb1a7,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x3a23f943181408eac424116af7b7790c94cb97a5,125171352,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1
19149727,1706986343,0xcbdab6cc51cd1c624bd0b10609f3d748dc1698813b350670eb2403b9acbfca33,0x9928d6b1f3ac377e2d37c0963c180e9fa281132c,0x3a23f943181408eac424116af7b7790c94cb97a5,1814641347280174572407,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,18,,0.787601
